session_id,Religion,Condition,ConditionNumeric,Error,TooFast,ChristJewBIAT,ChristIslamBIAT,ChristHinduBIAT,JewIslamBIAT,JewHinduBIAT,IslamHinduBIAT,ChristImp,IslamImp,JewImp,HinduImp,ChristJewExp,ChristIslamExp,ChristHinduExp,JewIslamExp,JewHinduExp,IslamHinduExp,ChristExpAgg,HinduExpAgg,JewExpAgg,IslamExpAgg,Ethnicity,Race,religionid,citizenship,residence,Age,Gender,CondxCJBIAT,CondxCHBIAT,Conservatism,PartGroup
2458642,Muslim,bad,-1,.0104166666666667,0,-.0442350645663833,-.220981494602261,.793064827356063,-.367450757968699,.320047396240581,.430875137913845,.175949422729139,.339769130161602,-.00105609905391162,-.51466245383683, ,-2,1, , ,2, , , , ,.,South Asian,4,my,my,28,f,.0442350645663833,-.793064827356063,0,Non-Christian
2458667,Christian,good,1,.0520833333333333,0,.757964136820917,.997429221726836,.882554650757524,.654998716019553,.636724697078928,-.244583749464776,.879316003101759,-.632337229070388,.177919758759188,-.424898532790559,0, , , , , , , , , ,2,White,1,us,sm,66,f,.757964136820917,.882554650757524,-3,Christian
2458677,Christian,good,1,.0729166666666667,0,.707065872673208,-.400433810270288,-.277032808451421,-.213501470540928,.101395614791681,-.0530594191410936,.00986641798383303,.186958620556708,-.273057242807485,.0762322042669445,0,1,1,0,0,0,.666666666666667,-.333333333333333,0,-.333333333333333,2,White,4,us,us,22,f,.707065872673208,-.277032808451421,1,Christian
2458709,Christian,bad,-1, , , , , , , , , , , , ,2,2,2,2,0,0,2,-.666666666666667,0,-1.33333333333333,.,White,3,us,us,36,f, , ,0,Christian
2458732,Jewish,good,1,.0208333333333333,0,-.378889776580443,-.798190470852923,-.667745941769685,.60997489655262,.0961854896424573,-.295097594856936,-.614942063067684,-.0356273401855443,.36168338759184,.288886015661388,0,0,0,0,0,0,0,0,0,0,2,White,2,us,sm,28,f,-.378889776580443,-.667745941769685,-3,Non-Christian
2458819,Christian,good,1,.401041666666667,.0416666666666667,.482904649057689,1.47144223129833,.128607167246273,-.445032318275066,.52703286003089,-.99449721875189,.69431801586743,-.673635710591717,-.133634702433955,.112952397158242,1,1,1,0,0,0,1,-.333333333333333,-.333333333333333,-.333333333333333,2,Black or African American,2,us,us,18,m,.482904649057689,.128607167246273,0,Christian
2458824,Jewish,bad,-1,.0364583333333333,0,.325652299117438,.394943840769781,.586584059266968,.60591392118071,1.05549615838551,-.355248139737533,.435726733051396,-.452035300562675,.445252593482929,-.42894402597165,-1,-1,1,1,1,-1,-.333333333333333,-.333333333333333,1,-.333333333333333,2,White,2,us,us,26,m,-.325652299117438,-.586584059266968,-3,Non-Christian
2458843,Christian,bad,-1,.114583333333333,0,.456697355154134,-.174658321611533,.846710913769414,.397936983009574,.279638676144126,-.6634519260275,.376249982437338,-.29557686247518,.0736261013331889,-.154299221295347,0,0,0,0,0,0,0,0,0,0,2,White,3,us,sm,45,f,-.456697355154134,-.846710913769414,0,Christian
2458884,Christian,good,1,.359375,.09375,.251117736682339,.278263599760228,1.06721397374119,-1.52781882256756,.559516718424643,.14957807713839,.532198436727918,.466377766648573,-.406473280275084,-.592102923101407,2,2,3,1,0,0,2.33333333333333,-1,-.333333333333333,-1,2,East Asian,2,us,us,14,f,.251117736682339,1.06721397374119,0,Christian
2458924,Christian,good,1,.00520833333333333,0,.33157626243481,.133582851276007,.740367409026219,.0663400779492896,-.332621721157981,.160017302814038,.401842174245679,-.0133018754704196,-.199285968547834,-.189254330227425,0,0,0,0,0,0,0,0,0,0,2,Black or African American,3,us,us,48,f,.33157626243481,.740367409026219,-2,Christian
2459105,Christian,good,1,.0677083333333333,0,.279382431627604,.424055641468434,.977250995296918,.321547641297815,.488862625020281,.598661410511718,.560229689464319,-.0489806240848436,.177009278230164,-.688258343609639,2,2,2,0,0,0,2,-.666666666666667,-.666666666666667,-.666666666666667,3,White,4,us,sm,52,m,.279382431627604,.977250995296918,0,Christian
2459208,Muslim,good,1,.203125,0,-.121221956526005,-.59048723736711,.262928649415619,-.450074934871925,-.0169540175317126,1.25605062693271,-.149593514825832,.765537599723914,-.115268998625878,-.500675086272205,1,-2,0,-3,-1,2,-.333333333333333,-.333333333333333,-1.66666666666667,2.33333333333333,2,White,2,us,us,23,m,-.121221956526005,.262928649415619,-3,Non-Christian
2459245,Christian,bad,-1,.151041666666667,0,.367099901324229,.646553262006231,1.01067487962022,-.35508714183272,-.232386068727295,-.429365466713296,.674776014316894,-.240277195628936,-.318191037294748,-.116307781393211,3,3,3,0,1,0,3,-1.33333333333333,-.666666666666667,-1,2,East Asian,3,ca,sm,15,m,-.367099901324229,-1.01067487962022,0,Christian
2459336,Christian,good,1,.0364583333333333,0,.340978563938157,1.03668218298394,1.2055177213875,.289282232017648,.552640173926547,-.32875383856342,.861059489436531,-.551572751188335,.16698128066868,-.476468018916876,1,2,1,1,1,0,1.33333333333333,-.666666666666667,.333333333333333,-1,1,More than one race - Black/White,2,py,cl,37,m,.340978563938157,1.2055177213875,-2,Christian
2459406,Muslim,bad,-1, , , , , , , , , , , , ,0,0,0,0,0,1,0,-.333333333333333,0,.333333333333333,2,South Asian,3,us,us,18,f, , ,0,Non-Christian
2459445,Christian,good,1,.200520833333333,.0442708333333333,.0872842635309518,-.000397480037703926,.78423880893194,.0137060475462592,.660788862504303,.0192204389805635,.290375197475063,.00197062382400275,.195736882173204,-.488082703472269,1,2, , , , , , , , ,1,More than one race - Black/White,4,us,sm,18,f,.0872842635309518,.78423880893194,2,Christian
2459607,Jewish,bad,-1,.1875,.00520833333333333,.059238297495332,.745770331236392,.140081828323922,.750569383340402,.814906458734187,-.449066908287934,.315030152351882,-.648468874288243,.502079181526419,-.168640459590058,-1,0,0,1,1,0,-.333333333333333,-.333333333333333,1,-.333333333333333,2,White,1,us,us,20,f,-.059238297495332,-.140081828323922,-2,Non-Christian
2459671,Christian,good,1, , , , , , , , , , , , ,1,1,1,0,0,0,1,-.333333333333333,-.333333333333333,-.333333333333333,2,White,4,us,us,22,m, , ,1,Christian
2459681,Christian,good,1,.109375,0,.802128446348356,.474401188201916,1.16639134808764,.217218024591284,.322261581537357,-.651967376596208,.814306994212638,-.447862196463136,-.0875496134065716,-.27889518434293,0,0,0,0,0,0,0,0,0,0,1,White,3,us,us,39,f,.802128446348356,1.16639134808764,0,Christian
2459802,Christian,bad,-1, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,2,White,1,us,sm,19,f, , ,0,Christian
2459919,Christian,bad,-1,.130208333333333,0,.467994538313565,.670917101438513,-.150431395067602,.490084728707115,-.00458877330736851,-.246295794590794,.329493414894825,-.469099208245474,.00583380569539393,.133771987655255,2,3,3,1,2,0,2.66666666666667,-1.66666666666667,.333333333333333,-1.33333333333333,2,East Asian,4,us,us,42,f,-.467994538313565,.150431395067602,0,Christian
2459935,Christian,bad,-1,.0416666666666667,0,.532349168764513,-.172943492511582,-.305730027796394,.449530897356167,-.947495333471539,.220111734856104,.0178918828188458,-.0188252233294938,-.343437868293295,.344371208803943,1,1,1,0,0,0,1,-.333333333333333,-.333333333333333,-.333333333333333,3,White,3,us,us,18,m,-.532349168764513,.305730027796394,2,Christian
2459943,Christian,good,1,.0260416666666667,0,.14178538017632,.553980270741449,1.00294469908233,-.344518539846065,.747954158196041,.377827132755165,.566236783333366,.0561218006199269,.0872167460578855,-.709575330011178,0,0,0,0,0,0,0,0,0,0,3,More than one race - Black/White,3,us,us,18,f,.14178538017632,1.00294469908233,1,Christian
2460002,Christian,good,1,.109375,0,.000725489257300565,.821366983949368,.466546994151684,.212257680141578,.340993621474473,.194701952137995,.429546489119451,-.279640903984317,.18417527078625,-.334080855921384,0,0,0,0,0,0,0,0,0,0,2,White,2,us,sm,25,m,.000725489257300565,.466546994151684,0,Christian
2460018,Hindu,good,1, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,2,.,3,in,in,32,m, , ,0,Non-Christian
2460031,Christian,bad,-1,.0885416666666667,0,-.380192965171893,.667516312909952,1.33110198286847,.538804263127635,.247476274091996,.343165126742032,.539475110202177,-.287718483098518,.388824500797175,-.640581127900833,0,1,1,0,0,0,.666666666666667,-.333333333333333,0,-.333333333333333,2,White,2,us,sm,25,m,.380192965171893,-1.33110198286847,-2,Christian
2460082,Hindu,bad,-1, , , , , , , , , , , , ,0,1,0,1,0,-1,.333333333333333,.333333333333333,.333333333333333,-1,2,South Asian,2,in,in,31,m, , ,0,Non-Christian
2460386,Christian,bad,-1, , , , , , , , , , , , ,0,1,0,0,0,-1,.333333333333333,.333333333333333,0,-.666666666666667,2,White,2,za,za,29,f, , ,0,Christian
2460953,Christian,good,1,.03125,0,.950270294145048,-.0889272988029573,.515441171983401,-.423390662753596,.443619378744778,-.321881475034058,.458928055775164,.0634788288408316,-.310013859384622,-.212393025231373,0,2,0,1,0,0,.666666666666667,0,.333333333333333,-1,2,White,1,us,sm,30,f,.950270294145048,.515441171983401,-2,Christian
2461082,Christian,good,1,.03125,0,.288274124835346,.733317577708384,.0821800371524107,-.608691942502195,-.0545042104433857,-.688559364833052,.367923913232047,-.271061666679747,-.317156759260309,.220294512708009,0,0,0,0,0,0,0,0,0,0,2,White,2,uk,uk,43,f,.288274124835346,.0821800371524107,-2,Christian
2461375,Jewish,bad,-1, , , , , , , , , , , , ,1,1,0,2,1,0,.666666666666667,-.333333333333333,.666666666666667,-1,2,White,2,us,sm,19,m, , ,0,Non-Christian
2461388,Christian,bad,-1, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,1,Other or Unknown,2,us,us,23,f, , ,0,Christian
2461420,Christian,good,1,.239583333333333,0,.269170789732681,.946052352804412,1.00205877120193,.0330915608033791,.655309639813531,-.206567933829933,.73909397124634,-.395237282479241,.139743470294743,-.483600159061842,0,3,3,3,3,-3,2,-1,2,-3,2,White,3,us,sm,19,m,.269170789732681,1.00205877120193,-1,Christian
2461470,Jewish,bad,-1,.109375,.015625,.704943289338557,-.243531725923801,.553233771751474,-.704785237190454,-.0615092725736657,-.344981369051066,.338215111722077,.20111186468773,-.490412599700892,-.0489143767089141, , , , , , , , , , ,2,White,3,us,us,24,m,-.704943289338557,-.553233771751474,-3,Non-Christian
2461596,Christian,bad,-1,.0677083333333333,0,.28154662472902,.707664608741522,.255050579610218,-.0456934337087525,-.542178440214809,-.224944490926532,.414753937693587,-.295638555319767,-.289806166217527,.170690783843707,1,1,1,0,0,0,1,-.333333333333333,-.333333333333333,-.333333333333333,.,White,2,uk,uk,40,m,-.28154662472902,-.255050579610218,0,Christian
2461662,Christian,good,1, , , , , , , , , , , , ,0,1,0,0,0,0,.333333333333333,0,0,-.333333333333333,1,More than one race - Other,3,us,us,21,f, , ,0,Christian
2461819,Christian,bad,-1,.15625,.0104166666666667,-.212373235898159, , , , ,-.0890833243040918, , , , ,0,0,0,0,0,0,0,0,0,0,2,White,2,us,sm,17,f,.212373235898159, ,0,Christian
2462017,Christian,good,1,.229166666666667,.00520833333333333,1.0029332000095,.922041513773627,1.34876777057573,.941718990122795,.260258996783219,-.123893269086642,1.09124749478629,-.662551257661021,.066348262298837,-.495044499424101,2,2,2,0,0,0,2,-.666666666666667,-.666666666666667,-.666666666666667,2,Black or African American,3,us,us,18,f,1.0029332000095,1.34876777057573,0,Christian
2462117,Hindu,good,1,.15625,.0104166666666667,.465215064782562,.120198269061041,.189613515752707,-.331093520513728,-.343116957399196,-.151077157542395,.25834228319877,.0199393646367642,-.379808514231829,.101526866396294,0,0,0,0,0,0,0,0,0,0,2,South Asian,1,us,sm,19,f,.465215064782562,.189613515752707,0,Non-Christian
2462218,Christian,bad,-1, , , , , , , , , , , , ,1,2,2,1,1,0,1.66666666666667,-1,.333333333333333,-1,1,White,4,us,us,21,f, , ,0,Christian
2462234,Christian,bad,-1,.0729166666666667,0,-.276408908797342,-.695119875161557,.0751151283633659,-.823327694686983,-.70951945304096,.0978401906931371,-.298804551865178,.538762586847226,-.4188127463102,.178854711328152, , , , , , , , , , ,2,White,3,us,sm,20,f,.276408908797342,-.0751151283633659,0,Christian
2462239,Christian,bad,-1,.104166666666667,0,.564700847230341,-.0786472640016899,-.77438194850529,.566835572505726,-.744989810254308,.0928922670765283,-.096109455092213,-.131765347142503,-.247618361659641,.475493163894357,0,2,2,0,0,0,1.33333333333333,-.666666666666667,0,-.666666666666667,2,White,2,us,us,21,f,-.564700847230341,.77438194850529,0,Christian
2462311,Christian,good,1,.0520833333333333,0,.690297604813749,.373767274050693,.207790996602831,1.08143207884142,.208007568835959,-.336200003685064,.423951958489091,-.597133118859058,.199714014287875,-.0265328539179088,0,2,0,2,1,-1,.666666666666667,0,1,-1.66666666666667,2,White,3,.,sm,53,f,.690297604813749,.207790996602831, ,Christian
2462457,Christian,good,1,.322916666666667,.00520833333333333,.303770570436489,.704511085592145,-.139532090008105,.140174220635244,-.593494695888736,-.371045052143978,.28958318867351,-.405243452790455,-.252363681896661,.368023946013606,0,3,0,3,0,-1,1,.333333333333333,1,-2.33333333333333,3,Black or African American,4,us,us,20,m,.303770570436489,-.139532090008105,0,Christian
2462460,Christian,good,1,.03125,0,-.0969698549396766,.23426470613221,-.0615587008382364,.515078931823775,1.35021805545052,.233755865259229,.0252453834514323,-.171862590898919,.654088947404658,-.507471739957172,0,0,0,0,0,0,0,0,0,0,2,White,4,us,sm,38,f,-.0969698549396766,-.0615587008382364,-2,Christian
2462635,Jewish,good,1,.0833333333333333,0,-.93761785858922,1.07548782277734,.772972194325986,.952855264092479,1.03569813163672,-.295674192246526,.303614052838035,-.774672426372115,.97539041810614,-.50433204457206,-3,3,3,3,3,-1,1,-1.66666666666667,3,-2.33333333333333,2,White,1,ca,ca,29,f,-.93761785858922,.772972194325986,0,Non-Christian
2462776,Muslim,bad,-1,.09375,0,.265571267710456,1.03648182074625,.407562774884233,.584538259109963,-1.04665491105223,-.656255047778251,.569871954446981,-.75909170921149,-.242562639884241,.43178239464875,2,2,2,1,1,0,2,-1,0,-1,2,Other or Unknown,1,ca,ca,36,f,-.265571267710456,-.407562774884233,0,Non-Christian
2462795,Christian,good,1,.03125,0,.499626468597462,.634099399853683,.20967560344668,.581320502244331,-.374982852149735,.271624070604845,.447800490632608,-.314598610497723,-.0977629395009551,-.0354389406339299,0,2,0,1,0,-2,.666666666666667,.666666666666667,.333333333333333,-1.66666666666667,2,White,2,us,us,28,f,.499626468597462,.20967560344668,0,Christian
2462804,Hindu,bad,-1,.213541666666667,0,.344101858924062,-.531192510644819,.13089911273499,.0373810202067761,.323333892924992,-.947740776852218,-.0187305129952556,-.151309762138058,.00553768473590179,.164502590397412,0,0,0,0,0,0,0,0,0,0,3,South Asian,3,in,in,27,m,-.344101858924062,-.13089911273499,1,Non-Christian
2463136,Hindu,good,1,.208333333333333,.0104166666666667,.765733534645521,.767119412007993,.0531786840639597,.310828594625677,-.886867191297752,-.132777169974022,.528677210239158,-.403575058869231,-.447257377105865,.322155225735938,3,0,0,0,0,0,1,0,-1,0,3,East Asian,1,in,in,37,m,.765733534645521,.0531786840639597,0,Non-Christian
2463150,Christian,good,1,.119791666666667,0,1.02189406950637,.482819968465941,.681381239108465,-.191882276366294,-.181276196260384,.536282146699144,.728698425693591,.0817814848664989,-.465017514044348,-.345462396515742,2,2,2,-2,2,2,2,-2,-.666666666666667,.666666666666667,2,Black or African American,3,us,us,51,f,1.02189406950637,.681381239108465,-2,Christian
2463309,Christian,good,1,.5,.885416666666667,-.447480257475136,-1.00991087353068,.353553390593274,.440292122766806,-.353553390593274,.409481312303182,-.367945913470846,.326366687689017,.178072996549556,-.136493770767727,0,0,0,0,0,0,0,0,0,0,2,White,1,us,us,45,f,-.447480257475136,.353553390593274,0,Christian
2463394,Christian,good,1,.09375,0,1.1080538454719,.42133382227208,1.08043228262637,-.225235523124213,-.33997968315128,-.150271664185192,.869939983456784,-.115456654444353,-.557756350582465,-.196726978429966,3,3,3, , , ,3, , , ,1,Black or African American,3,us,sm,21,f,1.1080538454719,1.08043228262637,0,Christian
2463514,Christian,good,1,.0208333333333333,0,.539181055231026,.0184593610407192,.464337382184962,-.54453418291556,.0698277130430472,-.851569876995588,.340659266152235,-.108498351706916,-.337962508367846,.105801593922526,0,0,0,0,0,0,0,0,0,0,2,Black or African American,3,us,bh,38,f,.539181055231026,.464337382184962,-1,Christian
2463625,Muslim,good,1,.046875,0,.161748907592777,-.98718955892954,.574506619175166,-1.05502371775231,.753541590783165,.916182550612015,-.083644677387199,.986131942431287,-.154410344853972,-.748076920190116,0,3,0,-3,0,0,1,0,-1,0,.,White,2,al,al,20,f,.161748907592777,.574506619175166,0,Non-Christian
2463927,Muslim,bad,-1,.177083333333333,0,.0100019075037913,-.304928573758209,.138869912111763,.248631749415273,-.159767426874085,.0433867385408765,-.0520189180475517,.0332278542946041,.0262874716791322,-.00749640792618462,0,0,0,0,0,0,0,0,0,0,3,White,2,us,ge,27,f,-.0100019075037913,-.138869912111763,0,Non-Christian
2464058,Christian,good,1,.0729166666666667,0,.565738184258493,.800829378247396,.763520278202266,.0959913393393293,.0651218432780194,.429816526321796,.710029280236052,-.155668063754977,-.134875000547048,-.419486215934027,0,1,1,3,3,0,.666666666666667,-1.33333333333333,2,-1.33333333333333,2,White,1,si,yu,34,m,.565738184258493,.763520278202266,-1,Christian
2464064,Christian,bad,-1,.09375,0,-.731651429544558,.0272530400672425,-.216412291816026,-.105948156585482,.411227228791904,-.283682904838365,-.306936893764447,-.0683292627733752,.34564350058366,.0296226559541622,0,0,0,-1,0,0,0,0,-.333333333333333,.333333333333333,2,White,1,uk,au,31,f,.731651429544558,.216412291816026,-2,Christian
2464093,Muslim,good,1,.104166666666667,.00520833333333333,.158154146533199,.107792836399533,.421743177724369,-.963053861208193,-.642291871339702,-.0907419139995497,.229230053552367,.254839703603037,-.587833293027031,.103763535871628,0,0,0,0,0,0,0,0,0,0,2,White,1,se,se,41,m,.158154146533199,.421743177724369,-2,Non-Christian
2464265,Jewish,good,1,.0729166666666667,0,-.8934739406912,-.336916501020413,.290185673669713,.776721562262992,.365643015982231,-.37345674474377,-.3134015893473,-.271087268662116,.678612839645474,-.0941239816360579,-1,0,-1,1,0,-1,-.666666666666667,.666666666666667,.666666666666667,-.666666666666667,2,White,1,us,sm,26,f,-.8934739406912,.290185673669713,-2,Non-Christian
2464320,Muslim,good,1, , , , , , , , , , , , , , , ,-1, , , , , , ,3,South Asian,2,us,us,38,m, , ,0,Non-Christian
2464328,Christian,good,1,.0208333333333333,0,1.05975721392136,.364726142015066,.938299500528255,.82494173015378,-.192295984582083,-.14078643448128,.787594285488227,-.443484768883375,-.142370489449888,-.201739027154964,2,3,2,1,0,0,2.33333333333333,-.666666666666667,-.333333333333333,-1.33333333333333,2,White,3,us,us,21,f,1.05975721392136,.938299500528255,1,Christian
2464339,Muslim,good,1,.0631578947368421,0,1.29917661440164,-.689896747037891,.167558884565297,.626419099135373,.224169398668466,-.0834820268981123,.258946250643014,-.00666812633186501,-.149529372199265,-.102748752111883,0,0,0,0,0,0,0,0,0,0,2,White,3,al,sm,20,m,1.29917661440164,.167558884565297,0,Non-Christian
2464378,Hindu,bad,-1,.104166666666667,0,-.334962942732293,-.339651094062409,-1.16146293395149,-.368667958642321,-.958434291122999,-.294466989677053,-.612025656915396,.137950687675892,-.330713102344342,.804788071583846,1,-1,-1,-1,-1,-1,-.333333333333333,1,-1,.333333333333333,2,Other or Unknown,3,in,in,32,f,.334962942732293,1.16146293395149, ,Non-Christian
2464382,Christian,bad,-1,.1875,0, , , , , , , , , , ,2,2,2,2,-2,-2,2,.666666666666667,-.666666666666667,-2,3,White,4,us,us,38,f, , ,-2,Christian
2464565,Christian,bad,-1,.0677083333333333,.0416666666666667,-.62913193201973,-.527479618876717,.00559269223941503,-.183163627282321,.177217726339185,-.815831980836362,-.383672952885677,-.035062911559108,.207728677025531,.211007187419254,0,0,0,0,0,0,0,0,0,0,1,More than one race - Other,1,us,us,19,m,.62913193201973,-.00559269223941503,0,Christian
2464651,Jewish,bad,-1,.125,.00520833333333333,-.7755323616327,-.042227759648759,.207228667142107,-.560869315336727,.0861128537124152,-.117620948633744,-.203510484713117,.161825375450581,.100258633336129,-.0585735240735926,0,0,0,0,0,0,0,0,0,0,2,White,1,us,sm,24,m,.7755323616327,-.207228667142107,-2,Non-Christian
2464704,Christian,good,1,.447916666666667,.333333333333333,.414094664613027,.355935250886407,.906240327851574,.0201102607441701,.294228547197687,.228554182422541,.558756747783669,-.0491637764026787,-.0332519522237232,-.476341019157267, , , , , , , , , , ,3,East Asian,3,ph,us,41,f,.414094664613027,.906240327851574,-3,Christian
2464725,Christian,good,1,.0989583333333333,0,-.219798852914331,-.713106705876208,.709388962429913,.517035210552274,.213990445171827,-.249179590246648,-.0745055321202088,-.0177026983075712,.316941502879477,-.224733272451697,0,2,2,1,1,0,1.33333333333333,-1,.666666666666667,-1,1,White,2,us,us,38,f,-.219798852914331,.709388962429913,1,Christian
2464810,Christian,bad,-1,.505208333333333,.614583333333333,-.353553390593274,.366806652344969,1.24519843843601,.917194975008343,-1.02455858288562,.353553390593274,.419483900062569,-.310149412253346,.0820632609053318,-.191397748714554, , , , , , , , , , ,2,White,2,us,us,24,f,.353553390593274,-1.24519843843601,0,Christian
2464827,Christian,good,1,.239583333333333,.0208333333333333,.971851940088148,.335830032472736,.705104397590118,-.0100923933470117,-.0276050294399042,-.453661647202918,.670928790050334,-.259799762109547,-.336516454291688,-.0746125736490985,2,0,2,0,0,0,1.33333333333333,-.666666666666667,-.666666666666667,0,2,White,3,us,us,21,f,.971851940088148,.705104397590118,2,Christian
2464992,Hindu,bad,-1,.0104166666666667,0,-.0690339412652673,1.07010724448935,-.119373046162212,.678053571620334,.449292483408334,-.485037871998133,.293900085687289,-.744399562702604,.398793332097978,.0517061449173368,0,0,0,0,0,0,0,0,0,0,2,South Asian,3,in,.,40,f,.0690339412652673,.119373046162212,0,Non-Christian
2465021,Jewish,good,1,.0729166666666667,.0104166666666667,-1.29070370202381,1.20413682028889,.275204199877973,.910104514658802,.940774448354496,-1.31978041605164,.0628791060476825,-1.14467391699978,1.04719422167904,.034600589273058,-2,3,3,3,3,-2,1.33333333333333,-1.33333333333333,2.66666666666667,-2.66666666666667,2,White,1,us,sm,23,f,-1.29070370202381,.275204199877973,-2,Non-Christian
2465161,Hindu,good,1,.260416666666667,.0104166666666667,.351190024035242,.832890988139397,-.185665204925965,-.160226588329539,-.568698754655544,-.0432470127824957,.332805269082891,-.238637137530784,-.360038455673442,.265870324121335,0,0,-1,0,0,3,-.333333333333333,-.666666666666667,0,1,2,South Asian,2,in,in,19,f,.351190024035242,-.185665204925965,0,Non-Christian
2465318,Muslim,good,1,.223958333333333,0,.344054127667707,-1.37147793247482,.101619565554668,-.492666298414442,.587586645768318,.266338242751281,-.308601413084147,.710160824546847,-.0830445934379436,-.318514818024756,0,0,0,0,0,0,0,0,0,0,3,South Asian,4,in,in,38,m,.344054127667707,.101619565554668,0,Non-Christian
2465330,Jewish,good,1,.130208333333333,0,-.224011122155048,-.17203681476041,.319587045851704,-.454387549143797,-.309321254436369,.209741507526121,-.0254869636879179,.278721957143443,-.179899227141706,-.0733357663138185,0,0,0,0,0,0,0,0,0,0,1,White,2,us,sm,17,f,-.224011122155048,.319587045851704,0,Non-Christian
2465428,Christian,good,1,.182291666666667,0,1.34253994239551,1.10564691107818,.887184405893853,-.468439086468738,.207710003423909,.175631440742012,1.11179041978918,-.153858794622475,-.534423008480112,-.423508616686592,0,0,0,0,0,0,0,0,0,0,2,White,4,us,us,54,f,1.34253994239551,.887184405893853,0,Christian
2465492,Christian,good,1,0,0,-.0674813242618366,-.391321613019484,-.04764235583534,-.0833139633852582,-.590552208164357,.0493834314338189,-.168815097705553,.174673002612854,-.20212828242926,.19627037752196,1,0,0,0,0,0,.333333333333333,0,-.333333333333333,0,2,White,2,ch,ch,32,f,-.0674813242618366,-.04764235583534,0,Christian
2465588,Jewish,good,1,.0104166666666667,0,-.513963885520361,.696198081354908,.2420524551712,.00516554407231324,.501982191739326,.169760178093939,.141428883668582,-.177201149111094,.340370540444,-.304598275001488,-2,1,1,1,1,0,0,-.666666666666667,1.33333333333333,-.666666666666667,2,White,2,us,us,31,m,-.513963885520361,.2420524551712,-2,Non-Christian
2465727,Christian,bad,-1,.182291666666667,.0104166666666667,.912221085368685,.712017552632475,-.760168683486131,-.121924458784679,.230512838141042,.423017392677946,.288023318171676,-.0556919003899502,-.267877568670774,.0355461508890478,0,1,1,0,0,0,.666666666666667,-.333333333333333,0,-.333333333333333,2,White,2,us,sm,28,m,-.912221085368685,.760168683486131,-2,Christian
2465738,Jewish,bad,-1,.213541666666667,0,-.862880002053534,.205575547396744,.0920383721119815,-.348706229439532,.408993362411916,-.363651546671143,-.188422027514936,-.0735069548761186,.307722378341973,-.045793395950918,-2,2,-1,1,1,-1,-.333333333333333,.333333333333333,1.33333333333333,-1.33333333333333,1,White,2,us,sm,21,f,.862880002053534,-.0920383721119815,1,Non-Christian
2465904,Christian,bad,-1,.078125,0,.0585225894776863,.357889108711344,.612774659203313,.216817094057412,.219847529102947,-.357428522987855,.343062119130781,-.310711575252204,.126047344560891,-.158397888439468,0,0,0,0,0,0,0,0,0,0,2,White,3,us,sm,23,f,-.0585225894776863,-.612774659203313,0,Christian
2465957,Christian,good,1,.0364583333333333,.00520833333333333,.622068862252046,.501173474544714,.309036129522962,.387432409515953,.18534704050101,-.199206114895989,.477426155439907,-.362603999652219,-.0164298040783607,-.0983923517093279,0,0,0,0,0,0,0,0,0,0,2,White,2,se,se,34,f,.622068862252046,.309036129522962,-2,Christian
2466000,Christian,bad,-1,.078125,0,.875876831447365,.118818029560791,-.236443686118373,-.335037759166458,.000191412692535187,.195094473978128,.252750391629928,.137104734527932,-.403574392640429,.0137192664825699,1,2,1,3,1,-1,1.33333333333333,-.333333333333333,1,-2,2,White,3,us,sm,66,m,-.875876831447365,.236443686118373,2,Christian
2466153,Hindu,good,1, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,3,South Asian, ,us,us,18,f, , , ,Non-Christian
2466172,Muslim,bad,-1,.0885416666666667,0,.532279444851591,.190442405236382,-.35751905308271,.21125742952362,.150004453072941,.38209008740382,.121734265668421,-.00653658245206052,-.0570058540850098,-.0581918291313506,2,-1,0,-3,-2,1,.333333333333333,.333333333333333,-2.33333333333333,1.66666666666667,1,White,2,al,al,20,m,-.532279444851591,.35751905308271, ,Non-Christian
2466238,Christian,bad,-1, , , , , , , , , , , , ,0,0,0,0,0,0,0,0,0,0,2,White,4,us,us,29,m, , ,0,Christian
2466288,Christian,bad,-1,0,0,.167201068019392,-.399186180386042,-.429083822680477,.20930885131458,.323214678755377,-.109833930439656,-.220356311682376,.0266811328772687,.121774154016855,.0719010247882519,-1,0,1,0,2,1,0,-1.33333333333333,1,.333333333333333,2,White,3,us,us,29,f,-.167201068019392,.429083822680477,-2,Christian
2466459,Christian,good,1,.0208333333333333,0, , ,.740982159487491, , , , , , , , , , , , , , , , , ,1,Other or Unknown,1,us,sm,20,f, ,.740982159487491,2,Christian
2466553,Christian,good,1,.0885416666666667,0,.657842000108075,.487975938561053,.686383813698915,.0744864821478688,.173044141619123,-.00679582614704624,.610733917456014,-.189752748951989,-.136770458780361,-.284210709723664,-1,2,1,2,2,-1,.666666666666667,-.666666666666667,1.66666666666667,-1.66666666666667,2,White,4,us,sm,54,f,.657842000108075,.686383813698915,-1,Christian
2466577,Jewish,bad,-1, , , , , , , , , , , , ,-3,3,-3,3,3,-3,-1,1,3,-3,1,White,1,us,sm,17,f, , ,3,Non-Christian
