 session_id , block_name, block_trial_count, block_pairing_definition, study_name, task_name, trial_number, trial_latency, trial_error
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,4,928,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,5,916,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,6,1946,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,7,699,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,8,580,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,9,783,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,10,725,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,11,687,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,12,935,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,13,716,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,14,794,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,15,801,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,16,730,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,17,724,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,18,757,0
648095,BLOCK9,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_jgcgjbcb,19,788,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,0,647,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,1,575,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,2,533,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,3,596,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,4,10742,1
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,5,812,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,6,392,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,7,377,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,8,445,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,9,385,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,10,426,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,11,363,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,12,379,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,13,467,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,14,379,0
648107,BLOCK0,16,"Negative Words,Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,15,447,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,0,1467,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,1,586,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,2,425,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,3,1233,1
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,4,820,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,5,714,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,6,546,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,7,672,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,8,569,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,9,759,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,10,787,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,11,702,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,12,545,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,13,615,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,14,574,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,15,517,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,16,518,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,17,623,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,18,443,0
648107,BLOCK1,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,19,475,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,0,568,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,1,414,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,2,399,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,3,407,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,4,541,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,5,504,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,6,359,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,7,463,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,8,451,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,9,450,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,10,408,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,11,758,1
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,12,404,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,13,400,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,14,660,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,15,371,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,16,407,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,17,772,1
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,18,485,0
648107,BLOCK2,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,19,381,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,0,1166,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,1,711,1
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,2,489,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,3,961,1
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,4,426,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,5,787,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,6,713,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,7,897,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,8,373,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,9,523,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,10,330,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,11,528,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,12,439,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,13,519,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,14,483,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,15,459,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,16,744,1
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,17,427,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,18,437,0
648107,BLOCK3,20,"Judaism/Negative Words,Christianity/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,19,531,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,0,847,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,1,475,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,2,809,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,3,480,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,4,546,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,5,447,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,6,398,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,7,432,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,8,359,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,9,699,1
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,10,477,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,11,447,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,12,431,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,13,429,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,14,397,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,15,395,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,16,426,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,17,770,1
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,18,361,0
648107,BLOCK4,20,"Christianity/Negative Words,Judaism/Positive Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,19,518,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,0,1402,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,1,576,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,2,348,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,3,373,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,4,289,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,5,298,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,6,369,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,7,344,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,8,408,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,9,352,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,10,797,1
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,11,649,1
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,12,375,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,13,685,1
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,14,431,0
648107,BLOCK5,16,"Positive Words,Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,15,312,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,0,572,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,1,785,1
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,2,455,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,3,770,1
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,4,570,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,5,591,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,6,461,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,7,722,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,8,467,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,9,496,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,10,375,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,11,703,1
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,12,391,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,13,377,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,14,334,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,15,725,1
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,16,436,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,17,530,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,18,347,0
648107,BLOCK6,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,19,514,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,0,1215,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,1,514,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,2,348,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,3,711,1
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,4,822,1
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,5,867,1
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,6,1004,1
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,7,682,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,8,584,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,9,531,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,10,396,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,11,492,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,12,537,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,13,439,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,14,386,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,15,451,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,16,610,1
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,17,744,1
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,18,502,0
648107,BLOCK7,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,19,878,1
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,0,1082,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,1,596,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,2,403,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,3,453,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,4,496,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,5,558,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,6,475,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,7,469,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,8,463,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,9,418,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,10,399,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,11,757,1
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,12,410,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,13,493,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,14,443,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,15,590,1
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,16,502,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,17,469,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,18,429,0
648107,BLOCK8,20,"Judaism/Positive Words,Christianity/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,19,447,0
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,0,601,0
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,1,709,1
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,2,774,1
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,3,469,0
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,4,736,0
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,5,568,0
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,6,439,0
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,7,572,0
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,8,481,0
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,9,623,0
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,10,438,0
648107,BLOCK9,20,"Christianity/Positive Words,Judaism/Negative Words",ybalab.tal.cjbat.0001,rel2h_cgjgcbjb,11,742,1
